               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 141,            0.054361,            0.054131,                   0,             0.61259,             0.46673,             0.48574,             0.20927,            0.061338,             0.06499,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.054088,            0.054078,                   0,              0.6722,             0.42811,             0.48089,             0.21366,            0.061366,            0.065347,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.053962,            0.053205,                   0,              0.6178,             0.46558,             0.49649,              0.2181,            0.060658,            0.064171,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.053635,            0.051388,                   0,             0.65445,             0.43901,              0.4893,             0.21342,            0.060669,            0.064621,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.053645,            0.052737,                   0,             0.63742,             0.44952,             0.48482,             0.21147,            0.060917,            0.063952,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.053849,            0.053068,                   0,             0.63748,             0.44971,             0.48595,             0.21789,            0.060691,            0.064411,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.052839,            0.052124,                   0,             0.59548,             0.46463,             0.48743,             0.21758,            0.060768,             0.06484,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.052535,            0.051759,                   0,             0.64432,             0.45999,             0.49423,             0.21941,            0.060686,            0.065038,                   0,            0.005149,            0.005149,            0.005149
                 149,             0.05328,             0.05134,                   0,             0.60457,             0.46334,             0.48649,             0.21297,            0.060697,            0.064442,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.053273,            0.052936,                   0,             0.65782,             0.42945,             0.47955,             0.21232,             0.06131,             0.06519,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.053062,            0.052312,                   0,              0.6691,             0.44245,             0.49557,             0.22133,            0.060897,            0.064446,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.052661,            0.051556,                   0,              0.6319,             0.45813,             0.48807,             0.21644,            0.060946,            0.064183,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.052573,             0.05108,                   0,             0.65505,             0.45449,             0.50112,             0.22512,            0.060163,            0.064057,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.053024,            0.053449,                   0,             0.62723,             0.45927,             0.48662,              0.2174,            0.061077,            0.064836,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.051788,            0.049795,                   0,             0.63235,             0.45946,             0.49211,             0.21572,            0.061017,            0.064804,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.051853,             0.05153,                   0,              0.6764,             0.44264,             0.49017,             0.21806,            0.061423,            0.064165,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.051871,            0.051002,                   0,             0.65848,             0.44436,              0.4901,             0.22003,            0.061021,            0.064536,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.052998,            0.052238,                   0,             0.58663,              0.4782,             0.48319,             0.21444,            0.061145,            0.064336,                   0,            0.004819,            0.004819,            0.004819
                 159,              0.0531,             0.05289,                   0,             0.65853,             0.44895,              0.4991,              0.2225,            0.060636,            0.064146,                   0,            0.004786,            0.004786,            0.004786
                 160,             0.05246,            0.052539,                   0,             0.66664,             0.44149,             0.48979,             0.21883,            0.061169,            0.064468,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.051693,            0.051274,                   0,             0.63203,             0.45124,             0.48252,             0.21222,            0.061954,            0.065253,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.051598,            0.051601,                   0,             0.61797,             0.47075,             0.49593,             0.22227,            0.060694,            0.064323,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.051312,            0.050176,                   0,             0.64226,             0.45583,             0.48992,             0.21771,            0.061292,            0.065466,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.052118,             0.05194,                   0,             0.63252,             0.46329,             0.49417,             0.22345,            0.060633,            0.064623,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.051971,            0.052063,                   0,             0.64778,             0.45621,             0.49604,             0.22145,            0.060521,            0.065115,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.051297,            0.050443,                   0,             0.65941,             0.44264,             0.48829,             0.21881,            0.061262,            0.065188,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.051236,            0.050488,                   0,             0.66775,             0.44742,             0.49933,             0.22547,            0.060462,            0.065133,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.051912,            0.050989,                   0,             0.63546,             0.44952,             0.48916,             0.21441,            0.061865,            0.064587,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.051439,            0.051566,                   0,             0.66857,             0.44187,             0.49454,             0.22294,            0.060985,            0.065206,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.051452,            0.050339,                   0,             0.64342,             0.45748,             0.49341,             0.22345,            0.061204,            0.064905,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.050907,            0.049274,                   0,             0.60684,             0.47662,             0.49364,             0.22012,            0.061235,            0.064994,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.051441,            0.050321,                   0,             0.64715,             0.45239,             0.49501,             0.22231,            0.060726,            0.065678,                   0,            0.004357,            0.004357,            0.004357
                 173,             0.05018,            0.050319,                   0,             0.67914,             0.45105,             0.49823,             0.22634,            0.060556,            0.065214,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.051027,            0.050219,                   0,             0.65144,              0.4566,              0.4945,             0.22822,            0.060447,            0.065638,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.050178,            0.048649,                   0,              0.6459,             0.45296,             0.49028,             0.22137,            0.060847,            0.065472,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.051353,            0.049979,                   0,             0.65157,             0.44493,             0.48656,             0.21726,            0.061412,            0.065697,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.050329,            0.049176,                   0,              0.6383,             0.46868,             0.49585,              0.2277,            0.060255,            0.065623,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.050285,            0.049013,                   0,             0.64364,             0.45813,             0.49131,             0.22083,            0.060854,            0.066347,                   0,            0.004159,            0.004159,            0.004159
                 179,            0.050836,            0.051203,                   0,             0.67742,             0.44493,             0.49468,             0.22761,            0.060677,            0.065965,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.050119,            0.049632,                   0,             0.66173,             0.46156,              0.5003,             0.22665,            0.060531,            0.065612,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.050097,            0.049747,                   0,             0.65067,             0.45507,             0.49663,             0.22968,            0.060487,            0.065838,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.051017,            0.050588,                   0,             0.66646,             0.45067,             0.49958,             0.22372,            0.060794,            0.065005,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.050235,            0.049919,                   0,             0.68834,             0.45048,             0.50205,             0.23155,            0.060429,            0.065618,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.050564,            0.050235,                   0,             0.66314,              0.4457,             0.48719,             0.21645,            0.061256,            0.066115,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.049887,            0.048143,                   0,             0.66734,             0.44359,              0.4869,             0.21703,            0.061306,            0.065957,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.051389,            0.051622,                   0,             0.64248,              0.4631,             0.49783,             0.22543,            0.060915,            0.065753,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.050619,            0.049554,                   0,             0.63922,             0.45736,             0.49127,             0.21686,            0.061333,            0.066068,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.050395,            0.048207,                   0,             0.65749,             0.45239,             0.49117,             0.21857,            0.060964,             0.06579,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.050362,            0.049182,                   0,             0.63776,             0.46018,             0.48965,             0.21976,            0.061535,            0.065937,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.050012,            0.048304,                   0,             0.65171,              0.4576,             0.49485,             0.22175,            0.061092,            0.065734,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.049463,            0.048206,                   0,             0.63011,             0.46904,             0.49634,             0.22532,            0.060655,            0.065332,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.050452,            0.047425,                   0,             0.64943,             0.44493,             0.47998,             0.21339,            0.061652,            0.065911,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.050402,            0.050832,                   0,             0.67903,              0.4486,             0.49528,             0.21922,            0.061329,            0.065809,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.049405,            0.050338,                   0,             0.62694,              0.4761,              0.4966,             0.22308,            0.060831,            0.066147,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.049395,            0.049414,                   0,             0.64432,             0.46195,             0.49183,             0.21945,            0.060954,            0.066263,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.049273,            0.047936,                   0,             0.63662,             0.46998,             0.49279,             0.22037,            0.060781,            0.066315,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.048284,            0.047841,                   0,             0.64508,             0.45182,             0.48741,             0.21361,             0.06195,            0.065495,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.049183,            0.047702,                   0,             0.60167,              0.4696,             0.48173,             0.21169,            0.062307,             0.06644,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.049422,            0.048623,                   0,             0.67338,             0.45163,             0.49723,             0.22424,            0.060999,            0.065769,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.049398,            0.048785,                   0,             0.63038,             0.46616,             0.49457,             0.22085,            0.061191,            0.066456,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.048526,            0.047037,                   0,             0.66498,             0.45923,             0.49947,             0.22315,            0.061148,             0.06589,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.048525,            0.047607,                   0,             0.61134,             0.47897,             0.49337,             0.21724,            0.061874,            0.066132,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.048143,            0.046086,                   0,             0.65979,             0.45583,             0.49162,             0.21683,            0.062125,            0.066751,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.049035,            0.048685,                   0,             0.65943,              0.4478,             0.48946,             0.22203,            0.061235,            0.066891,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.048712,             0.04631,                   0,             0.66674,             0.45827,             0.50378,             0.23044,             0.06062,            0.066115,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.048736,            0.050261,                   0,             0.65498,             0.44857,             0.49495,             0.22704,            0.060643,            0.066496,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.048155,            0.047226,                   0,             0.65865,             0.45488,             0.49145,              0.2173,            0.061792,            0.066864,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.048465,            0.048172,                   0,              0.6732,             0.45182,             0.49386,             0.21938,            0.061168,            0.065999,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.048361,            0.048352,                   0,             0.66479,             0.45736,             0.50149,             0.22858,            0.060514,            0.067634,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.047773,            0.045486,                   0,             0.62708,             0.46577,             0.48913,             0.22161,            0.061326,             0.06684,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.048695,            0.047818,                   0,             0.62764,             0.47699,             0.49519,             0.22567,            0.060733,            0.066877,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.048285,            0.048188,                   0,             0.62115,             0.46883,             0.48792,             0.21867,            0.061656,            0.067083,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.048393,            0.047903,                   0,             0.66779,             0.44723,             0.49185,              0.2229,            0.060643,             0.06655,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.04789,            0.046776,                   0,              0.6909,             0.44149,             0.49336,             0.22239,            0.061014,            0.066552,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.048611,            0.047681,                   0,             0.66271,             0.44518,             0.48637,             0.21649,            0.061691,            0.067097,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.048491,            0.046628,                   0,             0.63836,             0.47228,             0.49841,             0.22587,            0.060647,            0.066675,                   0,            0.002905,            0.002905,            0.002905
                 217,             0.04815,            0.046994,                   0,               0.657,             0.45354,             0.49186,             0.22138,            0.061015,            0.066544,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.047944,            0.047043,                   0,             0.71076,              0.4393,             0.49696,             0.22274,            0.061205,            0.067211,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.047578,            0.047357,                   0,             0.63795,             0.46501,             0.49275,             0.22374,             0.06094,            0.066488,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.048398,            0.046899,                   0,             0.68163,              0.4457,             0.49539,             0.22483,            0.060852,            0.067226,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.047403,            0.047373,                   0,             0.66132,             0.45163,             0.49539,             0.22357,            0.061167,            0.066209,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.047222,            0.046912,                   0,             0.62813,             0.47702,             0.50133,               0.227,            0.060835,            0.066603,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.047225,            0.046241,                   0,             0.65416,             0.45048,             0.49039,              0.2188,            0.061381,            0.066606,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.047512,             0.04683,                   0,             0.64096,             0.46616,             0.49798,             0.22209,            0.061216,            0.066592,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.047541,            0.047212,                   0,             0.64553,             0.47533,             0.50451,             0.22638,            0.060701,            0.066693,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.046823,            0.044992,                   0,             0.65878,             0.45811,             0.50008,             0.22449,            0.061347,            0.067036,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.046832,            0.045667,                   0,             0.63922,             0.46692,             0.49543,             0.22704,            0.060412,            0.066572,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.047096,            0.044768,                   0,             0.65915,             0.44895,             0.48936,             0.21899,            0.061395,            0.067927,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.047776,            0.045719,                   0,             0.61622,             0.47495,             0.49074,             0.21736,            0.061743,            0.067488,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.047118,            0.046714,                   0,             0.67414,             0.44895,             0.49363,             0.22458,            0.060795,            0.067321,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.046808,            0.047108,                   0,             0.64111,             0.46692,             0.49642,             0.22405,            0.060918,            0.067717,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.046019,            0.045243,                   0,             0.65561,             0.45564,             0.49335,             0.22127,            0.061311,            0.067763,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.047597,            0.047316,                   0,             0.68562,             0.44327,             0.49472,             0.22273,            0.061275,            0.067302,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.046655,            0.046117,                   0,             0.66296,             0.45847,              0.4989,             0.22703,            0.060599,            0.067184,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.046606,            0.046632,                   0,             0.66412,             0.45602,             0.49418,             0.22497,            0.060823,            0.067392,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.046963,            0.045819,                   0,             0.64161,             0.46195,             0.49071,             0.22166,            0.061244,            0.067926,                   0,            0.002245,            0.002245,            0.002245
                 237,            0.046993,            0.044999,                   0,             0.67364,             0.45544,              0.4961,             0.22484,            0.061594,            0.067139,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.046782,            0.048005,                   0,             0.66325,             0.45182,             0.49255,             0.22333,            0.061106,            0.067408,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.046498,             0.04699,                   0,             0.66889,             0.45048,             0.49276,             0.22701,            0.060536,            0.067689,                   0,            0.002146,            0.002146,            0.002146
                 240,             0.04682,            0.046349,                   0,             0.65942,             0.45461,             0.49085,             0.22392,            0.061216,            0.068111,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.046226,            0.045008,                   0,             0.62172,              0.4717,             0.49068,             0.22269,            0.061379,            0.067337,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.046412,            0.043358,                   0,             0.64991,             0.46329,             0.49596,             0.22502,            0.061276,             0.06788,                   0,            0.002047,            0.002047,            0.002047
                 243,             0.04589,            0.043837,                   0,             0.65519,             0.45621,             0.49142,             0.22078,            0.061527,            0.067378,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.046063,            0.044706,                   0,             0.65545,             0.45504,             0.49256,             0.22471,            0.061166,            0.067548,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.045644,            0.044815,                   0,             0.66751,             0.45182,              0.4894,             0.22118,            0.061881,            0.067675,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.047046,            0.043712,                   0,             0.65637,             0.45335,              0.4905,             0.22352,            0.061131,             0.06791,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.045914,            0.044343,                   0,             0.64875,             0.46233,               0.494,             0.22661,            0.061029,            0.068137,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.045494,            0.043193,                   0,             0.67105,              0.4505,             0.49128,              0.2221,            0.061328,            0.067724,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.045493,            0.044014,                   0,             0.66359,             0.45908,             0.49624,             0.22582,             0.06111,            0.067611,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.046335,            0.047662,                   0,             0.69007,             0.45086,             0.49862,             0.22607,            0.061479,            0.067455,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.045706,            0.044394,                   0,             0.68192,              0.4499,             0.49501,              0.2265,            0.061271,            0.067338,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.045603,            0.044994,                   0,             0.65512,             0.46424,             0.49918,             0.22682,            0.061465,            0.067831,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.046257,            0.044846,                   0,             0.66719,             0.45163,             0.49152,             0.22275,            0.061538,            0.067897,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.045296,             0.04507,                   0,             0.65986,             0.45526,             0.49172,             0.22256,            0.061862,            0.067428,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.045399,             0.04347,                   0,             0.65845,             0.46002,              0.4954,             0.22557,            0.061411,            0.067676,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.045894,              0.0434,                   0,             0.65948,             0.46139,             0.49691,             0.22696,            0.061426,            0.068004,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.045222,            0.044659,                   0,             0.68476,              0.4543,             0.49909,             0.22975,            0.061043,            0.068204,                   0,            0.001552,            0.001552,            0.001552
                 258,            0.045836,            0.044023,                   0,             0.66396,             0.45889,             0.49478,             0.22708,            0.061206,            0.067366,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.045532,            0.044277,                   0,             0.66813,             0.45468,             0.49453,             0.22698,            0.061159,            0.067839,                   0,            0.001486,            0.001486,            0.001486
                 260,             0.04536,            0.044047,                   0,             0.67814,             0.45048,             0.49539,             0.22583,            0.061151,            0.067947,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.045512,            0.043955,                   0,             0.64777,             0.46673,             0.49289,             0.22389,             0.06142,            0.068051,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.045452,            0.044403,                   0,             0.66987,              0.4566,             0.49398,             0.22553,            0.061185,            0.067923,                   0,            0.001387,            0.001387,            0.001387
                 263,            0.045765,            0.044177,                   0,             0.64357,             0.47285,              0.4981,             0.22741,            0.061327,            0.067606,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.044681,            0.043262,                   0,             0.65601,             0.45982,              0.4961,             0.22599,            0.061454,            0.067668,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.045761,            0.043349,                   0,             0.65628,               0.464,             0.49637,              0.2283,            0.061177,            0.068237,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.045345,            0.044044,                   0,             0.65184,             0.46424,             0.49404,              0.2279,            0.061246,            0.068037,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.045296,            0.045877,                   0,             0.66931,             0.45545,             0.49026,              0.2231,            0.061945,            0.068163,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.044776,            0.044357,                   0,             0.68873,             0.45352,             0.49488,             0.22622,            0.061546,            0.068076,                   0,            0.001189,            0.001189,            0.001189
                 269,            0.045312,             0.04334,                   0,             0.69233,             0.45105,              0.4958,             0.22773,            0.061306,            0.068067,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.044761,            0.043886,                   0,             0.65452,             0.46941,             0.49393,             0.22592,            0.061434,             0.06794,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.045001,            0.044209,                   0,             0.66746,             0.46042,             0.49667,             0.22847,             0.06102,             0.06829,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.045401,            0.043343,                   0,             0.67905,             0.45315,             0.49107,             0.22501,            0.061362,            0.068302,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.044071,            0.043628,                   0,             0.65591,              0.4652,             0.49253,             0.22589,            0.061273,            0.068622,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.044242,            0.044221,                   0,             0.65931,             0.46401,             0.49779,             0.22394,            0.061621,            0.068152,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.044145,            0.043831,                   0,             0.66525,             0.46023,             0.49757,             0.22739,            0.061349,            0.068255,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.044364,            0.043791,                   0,             0.68755,             0.44818,             0.49549,             0.22493,            0.061502,              0.0686,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.044908,            0.044432,                   0,             0.68862,              0.4501,             0.49382,             0.22547,            0.061828,            0.068185,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.045464,            0.045263,                   0,             0.69251,             0.44379,             0.49401,             0.22427,            0.061461,            0.068389,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.044784,            0.043444,                   0,             0.66592,             0.45411,             0.49405,             0.22703,            0.061434,            0.068132,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.044815,            0.044392,                   0,             0.71564,             0.43633,             0.49722,             0.22881,              0.0614,            0.068331,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.044717,            0.043803,                   0,             0.66948,             0.46233,             0.49741,             0.22789,            0.061368,            0.068293,                   0,             0.00076,             0.00076,             0.00076
                 282,             0.04423,            0.042761,                   0,             0.66717,             0.46023,             0.49591,             0.22682,            0.061488,             0.06836,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.043872,            0.042471,                   0,             0.66988,             0.45755,             0.49287,             0.22488,            0.061564,            0.068537,                   0,            0.000694,            0.000694,            0.000694
